# optical properties from the ZDA_BARE_GR_S model from Zubko et al. 2004, ApJS, 152, 211
# 1202 wavelengths from 0.05 micron to 10^5 micron
#
# col 1: wavelength [micron]
# col 2: Cabs [cm2]
# col 3: Csca [cm2]
# col 4: tau [cm2/H]
# col 5: albedo
# col 6: asymmetry parameter

1.17339 1.1949e-16 8.30021e-17 1.13487e-22 0.409903 0.198098
1.18767 1.17329e-16 8.00777e-17 1.10637e-22 0.405649 0.193532
1.20211 1.15183e-16 7.71963e-17 1.0782e-22 0.401271 0.18897
1.21674 1.13167e-16 7.45784e-17 1.05223e-22 0.397232 0.184541
1.23154 1.11128e-16 7.19302e-17 1.02595e-22 0.392937 0.180058
1.24652 1.09063e-16 6.92496e-17 9.99361e-23 0.38836 0.175517
1.26168 1.07116e-16 6.68326e-17 9.74903e-23 0.384208 0.171139
1.27703 1.05183e-16 6.44647e-17 9.50799e-23 0.379991 0.166758
1.29256 1.03228e-16 6.20691e-17 9.26412e-23 0.375501 0.162316
1.30828 1.01315e-16 5.97706e-17 9.02809e-23 0.371049 0.157978
1.3242 9.94883e-17 5.76538e-17 8.80709e-23 0.36689 0.153857
1.3403 9.76413e-17 5.5513e-17 8.58359e-23 0.362465 0.149677
1.35661 9.57702e-17 5.33444e-17 8.35718e-23 0.357741 0.14543
1.37311 9.40401e-17 5.14439e-17 8.1537e-23 0.353605 0.141592
1.38981 9.22952e-17 4.95316e-17 7.94874e-23 0.34924 0.137711
1.40672 9.05285e-17 4.75953e-17 7.7412e-23 0.344584 0.133766
1.42383 8.88304e-17 4.57877e-17 7.54473e-23 0.34013 0.130034
1.44115 8.71853e-17 4.40827e-17 7.35696e-23 0.335822 0.12647
1.45868 8.55202e-17 4.2357e-17 7.16693e-23 0.331232 0.122847
1.47642 8.38578e-17 4.0645e-17 6.97781e-23 0.326458 0.119233
1.49438 8.23178e-17 3.91289e-17 6.80653e-23 0.32219 0.116009
1.51256 8.07589e-17 3.75943e-17 6.63315e-23 0.317645 0.11273
1.53096 7.91811e-17 3.60411e-17 6.45767e-23 0.312797 0.109394
1.54958 7.76921e-17 3.46357e-17 6.29545e-23 0.308345 0.106326
1.56843 7.62259e-17 3.32767e-17 6.13712e-23 0.303889 0.10333
1.58751 7.47419e-17 3.19011e-17 5.97684e-23 0.299139 0.100282
1.60682 7.3283e-17 3.05731e-17 5.82065e-23 0.294379 0.0973179
1.62636 7.19026e-17 2.93719e-17 5.67597e-23 0.290023 0.0946142
1.64615 7.05045e-17 2.81554e-17 5.52943e-23 0.285379 0.0918625
1.66617 6.90902e-17 2.69248e-17 5.3812e-23 0.280423 0.0890634
1.68644 6.7771e-17 2.58456e-17 5.24678e-23 0.276079 0.0865814
1.70695 6.6449e-17 2.47724e-17 5.11254e-23 0.271563 0.0841001
1.72771 6.51109e-17 2.36862e-17 4.97666e-23 0.266745 0.0815753
1.74873 6.38207e-17 2.26681e-17 4.8473e-23 0.262093 0.0792005
1.77 6.2584e-17 2.1725e-17 4.72513e-23 0.257683 0.076996
1.79153 6.13323e-17 2.07704e-17 4.60147e-23 0.25298 0.0747539
1.81332 6.00747e-17 1.98153e-17 4.47746e-23 0.248032 0.0724975
1.83538 5.89199e-17 1.89909e-17 4.36654e-23 0.243752 0.0705306
1.8577 5.77515e-17 1.81568e-17 4.25431e-23 0.239194 0.068532
1.8803 5.65685e-17 1.73122e-17 4.14067e-23 0.234326 0.0664982
1.90317 5.54509e-17 1.65495e-17 4.03529e-23 0.229853 0.0646385
1.92632 5.43609e-17 1.58252e-17 3.93361e-23 0.225475 0.0628575
1.94976 5.32572e-17 1.50918e-17 3.83065e-23 0.220805 0.0610464
1.97347 5.21693e-17 1.43807e-17 3.72982e-23 0.216088 0.0592786
1.99748 5.11553e-17 1.37547e-17 3.6379e-23 0.211904 0.0577067
2.02177 5.01294e-17 1.31213e-17 3.54491e-23 0.20745 0.0561106
2.04637 4.90904e-17 1.24799e-17 3.45073e-23 0.202694 0.0544874
2.07126 4.81286e-17 1.19234e-17 3.36564e-23 0.198551 0.0530495
2.09645 4.71732e-17 1.13787e-17 3.28156e-23 0.194335 0.0516321
2.12195 4.62059e-17 1.08272e-17 3.19644e-23 0.189841 0.0501922
2.14777 4.52698e-17 1.03099e-17 3.11498e-23 0.185498 0.048831
2.17389 4.43826e-17 9.84347e-18 3.03912e-23 0.181527 0.0475922
2.20033 4.34846e-17 9.37133e-18 2.96233e-23 0.1773 0.0463346
2.2271 4.25761e-17 8.89397e-18 2.88466e-23 0.172799 0.0450586
2.25419 4.17529e-17 8.49715e-18 2.81628e-23 0.169097 0.0439775
2.28161 4.09197e-17 8.0955e-18 2.74707e-23 0.165163 0.0428807
2.30936 4.00764e-17 7.68902e-18 2.67703e-23 0.160975 0.0417679
2.33745 3.92781e-17 7.32214e-18 2.61173e-23 0.157127 0.040747
2.36589 3.85077e-17 6.98125e-18 2.54944e-23 0.153471 0.0397861
2.39466 3.77284e-17 6.6364e-18 2.48644e-23 0.149587 0.0388123
2.42379 3.69553e-17 6.29903e-18 2.4242e-23 0.145628 0.0378502
2.45328 3.62449e-17 6.01088e-18 2.36824e-23 0.14225 0.0369929
2.48312 3.55261e-17 5.71931e-18 2.31161e-23 0.138666 0.0361243
2.51332 3.47986e-17 5.42423e-18 2.2543e-23 0.134855 0.0352437
2.54389 3.41238e-17 5.16883e-18 2.20217e-23 0.131547 0.0344538
2.57484 3.34591e-17 4.92334e-18 2.15116e-23 0.12827 0.0336845
2.60616 3.27866e-17 4.67492e-18 2.09955e-23 0.124793 0.0329052
2.63786 3.21317e-17 4.44042e-18 2.0497e-23 0.121415 0.03216
2.66995 3.15158e-17 4.23385e-18 2.0036e-23 0.11843 0.0314861
2.70242 3.08926e-17 4.02483e-18 1.95696e-23 0.115267 0.0308038
2.73529 3.02618e-17 3.81324e-18 1.90975e-23 0.111907 0.0301126
2.76857 2.96877e-17 3.63734e-18 1.86771e-23 0.109147 0.0295118
